id;name;x;y;code
162;Cremona;-362542.950614623;5054759.90976443;SEX
74;Fréjus;-655067.376539272;4908806.22959773;AMP
52;Cersot;-750592.359770907;5304813.20105814;SES
163;Watercrook;-1029688.03104876;6282621.22662161;QDC
2;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;GRA
20;Ampurias;-979826.647826815;4822915.54316754;CLP
164;Caerwent;-1133676.47494271;5990168.43000047;SER
59;Nuits-Saint-Georges;-715804.369211464;5346795.26307407;QIM
73;Corbridge;-959109.411125592;6336532.95218347;PAR
55;Mainz;-410621.150909084;5614880.89712105;QVG
122;Sant Pol de Mar;-1034126.70577018;4772020.281177;CHR
22;Alicante;-1383717.62069951;4469340.82399089;QAN
165;Amiens;-838509.28860994;5697360.82226357;MIP
144;San Pedro;-1425659.29010458;4414207.09190867;GAI
58;Grand;-646762.55342218;5476506.59187768;LIT
7;Vienne;-758879.15566038;5169350.34629686;GGP
166;Bregenz;-345522.867144488;5322218.32288708;CDV
0;London;-955534.176698202;5921032.25118975;MPR
70;Carlisle;-1019166.01774611;6347771.26986266;LVC
110;Toulon;-725840.728890798;4885321.68429482;DOT
40;Lyon?;-755826.511770254;5194589.90619483;CAL
51;Albinia;-301448.562629968;4751597.12113327;ARS
99;Stockstadt am Main;-354755.539387405;5604578.83609556;CAS
39;Mataró;-1050607.07509535;4768620.89854006;PGT
167;Magdalensberg;38374.9991573839;5183976.92109374;HOM
23;Ostia Antica;-225025.730008559;4658894.83827206;GGR
70;Carlisle;-1019166.01774611;6347771.26986266;QMR
168;Exeter;-1220579.71815816;5909605.90316364;QCR
23;Ostia Antica;-225025.730008559;4658894.83827206;DFF
42;Edinburgh;-865236.498132087;5867415.45833038;LID
157;Nida-Heddernheim;-381185.065723489;5629835.17231189;MAS
119;Padova;-213255.361586905;5069825.09673237;SAL
33;Augst;-498816.986459172;5350972.71357136;QCM
62;Boulogne-sur-Mer;-863480.893894455;5800540.97391836;CLG
123;Wiesbaden;-410857.230934183;5626138.01525477;QMR
40;Lyon?;-755826.511770254;5194589.90619483;QCR
115;Voorburg;-634554.882696414;5900064.06256503;QMR
107;Arles;-819575.716550027;4968506.84339518;DOM
59;Nuits-Saint-Georges;-715804.369211464;5346795.26307407;IKP
83;Caldes de Montbui;-1071468.83523448;4783511.1801006;LLQ
169;Kempten;-300643.27273879;5342086.36235854;SEV
82;Port de la Selva;-967933.382900799;4843381.39650221;VAS
125;Lincoln;-926993.142952562;6117472.83278893;GMM
170;Tanis (San el-Hagar);1541153.25507356;3478030.99455183;LLV
114;Provincia di Parma;-364913.273018378;5007939.29605297;DON
93;Santa Pola;-1397612.5973699;4453973.59713314;CAS
171;Villetelle;-858751.208612973;4982309.47064705;MRI
172;Fliessem;-533682.522463351;5642206.27683315;APM
13;Golfe de Fos;-801415.473039121;4930388.13719504;HLP
173;Vertault;-741930.686404839;5442708.63439037;QFF
84;Strasbourg;-472968.972905322;5467893.56574991;QFC
174;Fornovo di Taro;-363592.750548813;5007760.27664782;GAE
144;San Pedro;-1425659.29010458;4414207.09190867;GAI
23;Ostia Antica;-225025.730008559;4658894.83827206;PNN
107;Arles;-819575.716550027;4968506.84339518;AIS
109;Köln;-485175.276326217;5737049.38507196;QFC
173;Vertault;-741930.686404839;5442708.63439037;QCR
39;Mataró;-1050607.07509535;4768620.89854006;QVA
56;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;API
122;Sant Pol de Mar;-1034126.70577018;4772020.281177;CHR
7;Vienne;-758879.15566038;5169350.34629686;QCR
6;Cartago;-452266.787599882;4133617.898619;PLS
51;Albinia;-301448.562629968;4751597.12113327;ARS
23;Ostia Antica;-225025.730008559;4658894.83827206;PNN
29;Agde;-922220.482272064;4946998.48359386;DFF
76;Barcelona;-1076901.0270608;4757664.54939025;PHI
175;Canet;-913889.758055492;4979337.45412305;CDE
84;Strasbourg;-472968.972905322;5467893.56574991;QMR
0;London;-955534.176698202;5921032.25118975;MAR
90;Banasa;-2017700.18137408;4182958.28687812;QCR
41;Mont-Beuvray;-790246.352069834;5338595.2411637;AMI
110;Toulon;-725840.728890798;4885321.68429482;LIH
176;Lisboa;-2141951.69324276;4743563.92094397;COI
112;Orlen;-413395.583948947;5637872.9357064;APP
177;Oderzo;-161636.089356029;5104955.34449377;CLB
2;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;PRI
40;Lyon?;-755826.511770254;5194589.90619483;MIM
40;Lyon?;-755826.511770254;5194589.90619483;MAR
38;Nijmegen;-539777.65547751;5851583.40331866;QSP
178;Pomas;-1023431.00912832;4946421.89935039;FON
161;Wien;155753.912491715;5348916.8497442;LCM
155;Niederbieber;-384697.260119998;5643175.14251355;PNN
179;Sleaford;-926819.171047682;6087532.3099268;MIM
13;Golfe de Fos;-801415.473039121;4930388.13719504;LFO
119;Padova;-213255.361586905;5069825.09673237;GER
180;Vendeuil-Caply;-846336.475616607;5666434.30497958;QCM
2;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;OPT
33;Augst;-498816.986459172;5350972.71357136;LCP
31;Badalona;-1069736.07970487;4761771.56669318;PTE
26;Vicenza;-237571.667911811;5087669.12549354;ASV
55;Mainz;-410621.150909084;5614880.89712105;LFO
27;Caerleon;-1146543.75279093;5995036.12651936;ROM
39;Mataró;-1050607.07509535;4768620.89854006;NES
13;Golfe de Fos;-801415.473039121;4930388.13719504;ANT
56;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;SYN
181;Bliesbrück;-506759.197045804;5532866.79932232;MAR
137;Antibes;-620809.828136445;4917729.53982733;ANT
181;Bliesbrück;-506759.197045804;5532866.79932232;ERA
33;Augst;-498816.986459172;5350972.71357136;QCR
182;Souk-el-Arba;-2004119.37006333;4189624.25054148;QVC
44;Southwark;-955335.120889118;5919273.73475023;LVA
169;Kempten;-300643.27273879;5342086.36235854;DFF
20;Ampurias;-979826.647826815;4822915.54316754;SES
94;Altino;-171829.409941474;5079587.11299808;AEN
74;Fréjus;-655067.376539272;4908806.22959773;QCA
183;Petronell (Carnuntum);191156.470569917;5337601.5933575;PMS
56;Sant Boi de Llobregat;-1089519.33047454;4753980.0419975;PAE
74;Fréjus;-655067.376539272;4908806.22959773;SNR
184;Tarragona;-1162042.95567574;4744181.52622575;NIO
7;Vienne;-758879.15566038;5169350.34629686;SEC
55;Mainz;-410621.150909084;5614880.89712105;MFS
4;Isla de Cabrera;-1064829.23760549;4491345.3112758;CAL
185;Selçuk (Ephesus);1060183.45576233;4219310.7546189;AGA
42;Edinburgh;-865236.498132087;5867415.45833038;QCR
72;Genève;-645305.35403197;5224104.61887438;QCR
83;Caldes de Montbui;-1071468.83523448;4783511.1801006;PTE
