id;name;x;y;code
124;Choloy;-616145.283586946;5502280.27228604;LIVNIMELISSI
11;Canale Giancola;233795.948793698;4508377.81717628;APELLAE
15;Edinburgh;-865236.498132087;5867415.45833038;SCALENSIA
3;Brindisi;240645.609957865;4502577.12341599;EIKADIO
11;Canale Giancola;233795.948793698;4508377.81717628;LMARCISATVR
125;Nijmegen;-539777.65547751;5851583.40331866;LIT
3;Brindisi;240645.609957865;4502577.12341599;APPVLEI
35;Padova;-213255.361586905;5069825.09673237;CLAEB
33;Mataró;-1050607.07509535;4768620.89854006;IMP
126;Peniche;-2137094.19332024;4824136.85152046;LARVENIRVSTICI
27;Köln;-485175.276326217;5737049.38507196;BVCCI
86;Ampurias;-979826.647826815;4822915.54316754;M
2;Lyon?;-755826.511770254;5194589.90619483;SES
58;Mont-Beuvray;-790246.352069834;5338595.2411637;SES
127;Budapest;352026.792976894;5268160.78540421;FGRVMESEAGGGNNNCE
3;Brindisi;240645.609957865;4502577.12341599;MENOPILVS
43;Ostia Antica;-225025.730008559;4658894.83827206;CVYVC
128;Delo;877861.7552787;4146970.18809852;DIODOT
43;Ostia Antica;-225025.730008559;4658894.83827206;TVP
15;Edinburgh;-865236.498132087;5867415.45833038;LAR
114;Badalona;-1069736.07970487;4761771.56669318;MPORCIMPORC
129;Le Caylar;-921409.297016111;5011126.4729609;VLVMI
11;Canale Giancola;233795.948793698;4508377.81717628;ANDRONICI
99;St. Albans;-955595.339807476;5959109.64154238;MS
130;Housesteads;-976846.213437393;6348805.48164578;FSCIMNIANO
131;Modena;-302987.567560658;4977277.86928051;VARIPACVARIPACC
86;Ampurias;-979826.647826815;4822915.54316754;ANTH
132;Poitiers;-1080805.8615119;5370433.84179591;PHILOXSAELI
99;St. Albans;-955595.339807476;5959109.64154238;LFCESCCVFP
0;London;-955534.176698202;5921032.25118975;CSEMPOL
35;Padova;-213255.361586905;5069825.09673237;CLAEKBAI
133;Cartagena;-1452124.75367952;4397135.65286717;DOL
134;Lecce;260904.345524588;4474114.20314671;DIODOT
135;Rimini;-174356.663497864;4913491.13780038;EPEPEOSTHEDHTOYSMINTHIOY
2;Lyon?;-755826.511770254;5194589.90619483;QSP
0;London;-955534.176698202;5921032.25118975;LLVRIVSPRISCVS
7;Narbonne;-963254.645016083;4941243.02255826;LCB
136;Albinia;-301448.562629968;4751597.12113327;M
11;Canale Giancola;233795.948793698;4508377.81717628;ARCHELA
25;Barcelona;-1076901.0270608;4757664.54939025;IVLITHEOPHIL
7;Narbonne;-963254.645016083;4941243.02255826;LVOLTEIL
21;Vienne;-758879.15566038;5169350.34629686;SATVRNINI
7;Narbonne;-963254.645016083;4941243.02255826;IVLITHEOPHIL
36;Amiens;-838509.28860994;5697360.82226357;PMHPOR
23;Fréjus;-655067.376539272;4908806.22959773;QVFIR
2;Lyon?;-755826.511770254;5194589.90619483;QANI
88;Magdalensberg;38374.9991573839;5183976.92109374;CLAEK
26;Augst;-498816.986459172;5350972.71357136;MA
137;Regensburg;-148741.126898927;5469399.21845282;AP
138;Eye;-845746.474575521;5984035.5931986;IIIENNIIVL
139;Parenzo (Porec);-81403.0496065444;5034787.74220501;AELICRIS
140;Lucania;76245.914668952;4495279.44832093;POSCVRT
10;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;P
76;Ciudadela;-968204.441333387;4575292.04320975;BITF
58;Mont-Beuvray;-790246.352069834;5338595.2411637;M
98;Niederbieber;-384697.260119998;5643175.14251355;CAFSM
141;Lisboa;-2142536.30216088;4742556.65076616;FB
52;Bardon Mill;-978749.816941154;6343418.25156511;LQA
21;Vienne;-758879.15566038;5169350.34629686;VRITFA
142;Sant Quirze del Vallès;-1081267.11198927;4774321.82974491;SIGNUM
143;Peyrestortes;-986684.068986892;4896265.83630481;A
114;Badalona;-1069736.07970487;4761771.56669318;CELS
58;Mont-Beuvray;-790246.352069834;5338595.2411637;A
21;Vienne;-758879.15566038;5169350.34629686;LVIBCHROM
7;Narbonne;-963254.645016083;4941243.02255826;QCR
144;Southwark;-955335.120889118;5919273.73475023;MIM
58;Mont-Beuvray;-790246.352069834;5338595.2411637;STELLA
145;Bavay;-721676.510052066;5714842.30009884;SCALENSIA
11;Canale Giancola;233795.948793698;4508377.81717628;SCOPA
146;Calahorra;-1396482.7197822;4946900.5911642;FIIGGALOR
147;Pegognaga;-299962.220808676;5033318.87168372;FEL
0;London;-955534.176698202;5921032.25118975;MIM
148;Eynesse;-1147430.01332362;5179619.61529909;D
86;Ampurias;-979826.647826815;4822915.54316754;MARI
149;Steene;-803604.578814709;5811779.864853;IM
3;Brindisi;240645.609957865;4502577.12341599;PHILIPVS
150;Dieulouard;-593843.86519669;5518288.20836012;DN
49;Golfe de Fos;-801415.473039121;4930388.13719504;LMAFRI
3;Brindisi;240645.609957865;4502577.12341599;PTOLEMA
120;Mandeure;-568880.665403057;5353577.55336691;NPAVI
151;Oderzo;-161636.089356029;5104955.34449377;CELE
7;Narbonne;-963254.645016083;4941243.02255826;LQSK
152;Chester;-1083293.76877323;6165894.85261533;STATIANIENSIA
145;Bavay;-721676.510052066;5714842.30009884;DOMS
10;Sant Vicenç dels Horts;-1090919.96526603;4760579.64264189;P
0;London;-955534.176698202;5921032.25118975;LSELSENC
153;Finale Emilia;-268050.500459333;5010576.09401349;SIGNUM
154;Saint-Marcel;-990361.536447914;5348613.50325219;QIAFS
3;Brindisi;240645.609957865;4502577.12341599;DASI
155;Lazio;-145067.616708488;4645584.93006974;FIGLIAEFVSC
11;Canale Giancola;233795.948793698;4508377.81717628;DEMETRI
156;Fos-Sur-Mer;-799972.470426201;4936462.19883311;VITAL
7;Narbonne;-963254.645016083;4941243.02255826;P
17;Mainz;-410621.150909084;5614880.89712105;MATVRI
0;London;-955534.176698202;5921032.25118975;PONTICI
157;Valencia;-1370641.54429225;4603331.77012747;AD
158;La Unión;-1442022.18666598;4396330.71849281;LPACONI
159;Saint-Etienne-Roilaye;-802284.962861084;5624159.66030804;QIAFS
3;Brindisi;240645.609957865;4502577.12341599;ANINIANA
3;Brindisi;240645.609957865;4502577.12341599;STR
58;Mont-Beuvray;-790246.352069834;5338595.2411637;AA
160;Biesheim;-501857.132580865;5409126.80892363;VIR
161;Lezhë;387286.117176116;4626640.32341537;DIOD
11;Canale Giancola;233795.948793698;4508377.81717628;DEMETRI
47;Pompeya;-50303.1971126798;4531481.16830034;DAM
26;Augst;-498816.986459172;5350972.71357136;SATVRNINI
33;Mataró;-1050607.07509535;4768620.89854006;B
162;Saint Paulien;-850966.508531957;5143918.20501282;SVCESSI
163;Niederbieber;-291773.007007314;5663211.04902506;C
164;Ascoli;-107477.410220259;4771035.72401255;DAMA
82;Saint-Romain-de-Jalionas;-727018.271474666;5189667.212828;LQS
165;Îles Lavezzi;-483582.993933958;4643721.57298741;VIC
166;Erice;-239266.445257543;4243104.33619344;BAR
167;Castelldefels;-1091274.22263834;4769897.70943279;MNAS
35;Padova;-213255.361586905;5069825.09673237;ANTIO
15;Edinburgh;-865236.498132087;5867415.45833038;CANTONGANTON
50;Nuits-Saint-Georges;-715804.369211464;5346795.26307407;NERVAE
161;Lezhë;387286.117176116;4626640.32341537;SVROS
3;Brindisi;240645.609957865;4502577.12341599;PILEMO
35;Padova;-213255.361586905;5069825.09673237;CAPVA
17;Mainz;-410621.150909084;5614880.89712105;SEXIRVFI
168;Voorburg;-634554.882696414;5900064.06256503;QNDAND
3;Brindisi;240645.609957865;4502577.12341599;VEHILI
169;Walheim;-58689.7407150895;5688277.6187802;QIAFS
21;Vienne;-758879.15566038;5169350.34629686;SNR
3;Brindisi;240645.609957865;4502577.12341599;ANINIANA
95;Château Rousillon;-980032.018657195;4889603.53053768;AIS
3;Brindisi;240645.609957865;4502577.12341599;BAHANO
21;Vienne;-758879.15566038;5169350.34629686;PMANILISVPE
136;Albinia;-301448.562629968;4751597.12113327;ARS
121;Milano;-422301.645701222;5102975.21842755;ME
170;Banasa;-2017700.18137408;4182958.28687812;FLDP
2;Lyon?;-755826.511770254;5194589.90619483;SES
171;Fermo;-92308.5678394946;4803291.4087318;BARBVLA
11;Canale Giancola;233795.948793698;4508377.81717628;LVKAON
2;Lyon?;-755826.511770254;5194589.90619483;P
83;Altino;-171829.409941474;5079587.11299808;COSAE
170;Banasa;-2017700.18137408;4182958.28687812;HERCVLANI
74;Rheinhessen;-421553.915554691;5599578.84723776;QFLVPI
