id;name;x;y;province
416;Koenigshoffen;-479594.550916086;5466862.82371012;Germania Superior
417;Kelvedon;-890171.35809129;5939601.65731732;Britannia
418;Liberchies;-734486.63726866;5753105.98560175;Belgica
419;Bourges;-909689.839236849;5384894.42118109;Aquitania
420;Montayral;-1091649.27841778;5123494.37625198;Aquitania
421;Châteaumeillant;-939469.120433985;5331103.37732853;Aquitania
422;Feurs;-804137.823799687;5203822.68175915;Lugdunensis
423;Castelnuovo di sotto;-324938.255746127;5015821.51966772;Italia
424;Lunel-Viel;-863621.4080033;4976914.29605583;Narbonensis
425;Villetelle;-632147.164766257;4977410.69418904;Italia
426;Quercy;-1077077.99726909;5093214.95879788;Aquitania
427;Sicilia;-21741.3979764675;4166727.49092374;Sicilia
428;Olhao;-2092141.45395927;4511028.08887035;Lusitania
429;Castro Marim;-2053054.83719917;4519795.78361512;Lusitania
430;Tivoli;-596308.226137191;5041760.56739991;Italia
431;Pontecagnano;-17411.1781610376;4516077.46823274;Italia
432;Île de Riou;-769886.695805684;4900353.20188776;Narbonensis
433;Pîtres;-932523.61026059;5654070.53353283;Lugdunensis
434;Castelldefels;-1119559.11921458;4882258.90865379;Tarraconensis
435;Maresme;-1023164.76072667;4774739.17565201;Tarraconensis
436;Hengistbury Head;-1096640.02516094;5869277.78268762;Britannia
437;Alcudia;-1032987.09205243;4565139.88427284;Tarraconensis
438;Girona;-1008178.80239996;4810765.99854539;Tarraconensis
439;Eynesse;-1147430.01332362;5179619.61529909;Aquitania
