idreq;amphId;amphTypeName;fplmunName;fplcouName;lat;lon;transcription;family
12906;39679;"Dressel 20";"Ardèche (Alba)";"France";44.2649449999999973;4.64761000000000024;"SAENIANES";"SAENIANES"
12907;3968;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"OFGRARLVC";"OFGRARLVC"
12908;39680;"Dressel 20";"Ruoms";"France";44.4468938089938632;4.34751340610516568;"SAENIANES";"SAENIANES"
12909;39681;"Dressel 20";"Vaison-la-Romaine";"France";44.2477445808662324;5.06056157299469778;"SAENIANES";"SAENIANES"
12910;39682;"Dressel 20";"Sète";"France";43.3848903588115107;3.64998663976383542;"SATVRNINI";"SATVRNINI"
12911;39683;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"SATVRNINI";"SATVRNINI"
12912;39684;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"SATVRNINI";"SATVRNINI"
12913;39685;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"SATVRNINI";"SATVRNINI"
12914;39686;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"SATVRNINI";"SATVRNINI"
12915;39687;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"SATVRNINI";"SATVRNINI"
12916;39688;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"SAXOFERREO";"SAXOFERREO"
12917;39689;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"SAXOFERREO";"SAXOFERREO"
12918;3969;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"OFGRARLVC";"OFGRARLVC"
12919;39690;"Dressel 20";"Orange";"France";44.129461770343795;4.81015123314711168;"SAXOFERREO";"SAXOFERREO"
12920;39691;"Dressel 20";"Nîmes";"France";43.8445849043589249;4.3473363114168162;"SCOROBRES";"SCOROBRES"
12921;39692;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"SCOROBRES";"SCOROBRES"
12922;39693;"Dressel 20";"Golfe de Fos";"France";43.3835430000000031;4.94285100000000011;"SVR…"
12923;39694;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"STCA";"STCA"
12924;39695;"Dressel 20";"Marseille";"France";43.2915932558640861;5.42098181758834841;"ATP";"ATP"
12925;39696;"Dressel 20";"Orange";"France";44.129461770343795;4.81015123314711168;"CTYCCL";"CTYC"
12926;39697;"Dressel 20";"Orange";"France";44.129461770343795;4.81015123314711168;"CTYCCL";"CTYC"
12927;39698;"Dressel 20";"Orange";"France";44.129461770343795;4.81015123314711168;"CTYCCL";"CTYC"
12928;39699;"Dressel 20";"Aoste";"France";45.5978791332935103;5.61349876691698668;"THALLI";"THALI"
12929;397;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCCVFPAC";"FCCVFPAC"
12930;3970;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"OFGRAROP";"OFGRAROP"
12931;39701;"Dressel 20";"Roujan";"France";43.5102371650729722;3.3094611115572472;"LVA"
12932;39702;"Dressel 20";"Olonzac";"France";43.281380636764375;2.73635178633608867;"LVC";"LVC"
12933;39703;"Dressel 20";"Montélimar";"France";44.5539329808477049;4.74875351409598068;"QVCVIR";"QVC"
12934;39704;"Dressel 20";"Orange";"France";44.129461770343795;4.81015123314711168;"LVCIT";"LVCIT"
12935;39705;"Dressel 20";"Fox-Amphoux";"France";43.5952468243021229;6.10924384871756487;"LVCIT";"LVCIT"
12936;39706;"Dressel 20";"Île Tiboulen de Maire";"France";43.2140589999999989;5.32691499999999962;"PVFAVSTINI";"PVALERIFAVSTINI"
12937;39707;"Dressel 20";"Villevieille";"France";43.7965909006887557;4.10134715488057111;"PVFAVSTINI";"PVALERIFAVSTINI"
12938;39708;"Dressel 20";"Île Tiboulen de Maire";"France";43.2140589999999989;5.32691499999999962;"PVFAVSTINI";"PVALERIFAVSTINI"
12939;39709;"Dressel 20";"Île Tiboulen de Maire";"France";43.2140589999999989;5.32691499999999962;"PVFAVSTINI";"PVALERIFAVSTINI"
12940;3971;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"OFGRAROP";"OFGRAROP"
12941;39710;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"AVM";"AVM"
12942;39711;"Dressel 20";"Espondeilhan";"France";43.4376939718921662;3.25821433549383244;"CVVA";"CVVA"
12943;39712;"Dressel 20";"Narbonne";"France";43.1654949040853282;3.02080812251714592;"CVVA";"CVVA"
12944;39713;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVTROPHIMI";"LVALERITROPHIMI"
12945;39714;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"LVTROPHIMI";"LVALERITROPHIMI"
12946;39715;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVTROPHIMI";"LVALERITROPHIMI"
12947;39716;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"LVTROPHIMI";"LVALERITROPHIMI"
12948;39717;"Dressel 20";"Orange";"France";44.129461770343795;4.81015123314711168;"LVTROPHIMI";"LVALERITROPHIMI"
12949;39719;"Dressel 20";"Aix-en-Provence";"France";43.5356402814162493;5.39876482066188945;"LVTROPHIMI";"LVALERITROPHIMI"
12950;3972;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"OFGRAROP";"OFGRAROP"
12951;39720;"Dressel 20";"Fox-Amphoux";"France";43.5952468243021229;6.10924384871756487;"LVTROPHIMI";"LVALERITROPHIMI"
12952;39721;"Dressel 20";"Fox-Amphoux";"France";43.5952468243021229;6.10924384871756487;"LVTROPHIMI";"LVALERITROPHIMI"
12953;39722;"Dressel 20";"Ardèche (Alba)";"France";44.2649449999999973;4.64761000000000024;"LVTROPHIMI";"LVALERITROPHIMI"
12954;39723;"Dressel 20";"Nîmes";"France";43.8445849043589249;4.3473363114168162;"LVALVIT";"LVALERIVITALIS"
12955;39724;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"LVALEAME";"LVALERIAMETISTI"
12956;39725;"Dressel 20";"Beziers";"France";43.345286999999999;3.22237399999999985;"LVALEAME";"LVALERIAMETISTI"
12957;39726;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"LVARIONIS";"LVARIONIS"
12958;39727;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"LVARIONIS";"LVARIONIS"
12959;39728;"Dressel 20";"Saint-Romain-en-Gal";"France";45.5359134351861883;4.82636275060183451;"LVARIONIS";"LVARIONIS"
12960;39729;"Dressel 20";"Nîmes";"France";43.8445849043589249;4.3473363114168162;"LVBCHROM";"LVIBICHOMIS"
12961;3973;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"OFGRAROP";"OFGRAROP"
12962;39730;"Dressel 20";"Nîmes";"France";43.8445849043589249;4.3473363114168162;"LVBCHROM";"LVIBICHOMIS"
12963;39731;"Dressel 20";"Nîmes";"France";43.8445849043589249;4.3473363114168162;"LVBCHROM";"LVIBICHOMIS"
12964;39732;"Dressel 20";"Nîmes";"France";43.8445849043589249;4.3473363114168162;"LVBCHROM";"LVIBICHOMIS"
12965;39733;"Dressel 20";"Orange";"France";44.129461770343795;4.81015123314711168;"VIRGINENSIA";"VIRGINENSIA"
12966;39734;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"VIRGINENSIA";"VIRGINENSIA"
12967;39735;"Dressel 20";"Agde";"France";43.3088316541015743;3.48463275301114406;"VIRGINENSIA";"VIRGINENSIA"
12968;39736;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"VIRGINENSIA";"VIRGINENSIA"
12969;39737;"Dressel 20";"Sauvian";"France";43.2913287084065956;3.25400278789145148;"VITALIS";"VITALIS"
12970;39738;"Dressel 20";"Nîmes";"France";43.8445849043589249;4.3473363114168162;"VRITFA";"VRITFA"
12971;39739;"Dressel 20";"Aoste";"France";45.5978791332935103;5.61349876691698668;"VRITTITER";"VRITTITER"
12972;3974;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"OFGRAROP";"OFGRAROP"
12973;39740;"Dressel 20";"Vienne";"France";45.5212027146809959;4.88050435833448759;"VRITFA";"VRITFA"
12974;39741;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"ALFO";"ALFO"
12975;39743;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"CIFOXRP?"
12976;39744;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"CSEMPOL";"CSEMPRONIPOLYCLITI"
12977;39745;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"CSEMPOLYCLITI";"CSEMPRONIPOLYCLITI"
12978;39746;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"CVIVCOR"
12979;39747;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"EQFA";"EQFA"
12980;39748;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"ESP";"ESP"
12981;39749;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"FGRCLVP";"FGRCLVP"
12982;3975;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PORTCARMO";"PORTCARMO"
12983;39750;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"GIALB";"CIALB"
12984;39751;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"GIALB";"CIALB"
12985;39752;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"GIALB";"CIALB"
12986;39753;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"I…"
12987;39754;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"IIIENNIIVL";"ENNIORVMIVLIORVM"
12988;39755;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"ILFT";"ILFT"
12989;39756;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"LCMY";"LCMY"
12990;39757;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"LQS";"LQS"
12991;39758;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"LQS";"LQS"
12992;39759;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"LSPPMF"
12993;3976;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"REST"
12994;39760;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"LSPYR";"LSPYR"
12995;39761;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"MAEFIRM";"MAEFIRM"
12996;39762;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"MIM";"MIM"
12997;39763;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"MSC";"MSC"
12998;39764;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"P";"P..."
12999;39765;"Dressel 20";"Saintes-Maries-de-la-Mer";"France";43.504094332329295;4.46356472549533212;"PANIR & PANNIR";"PANNIRVFI"
13000;39766;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"PCICELI";"PCLODICELI"
13001;39767;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"PNNVR";"PNN"
13002;39768;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"Q…"
13003;39769;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"QCM";"QCM"
13004;3977;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVENS...";"RIVE"
13005;39770;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"QCR";"QCR"
13006;39771;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"QFC";"QFC"
13007;39772;"Dressel 20";"Saint-Genest";"France";48.345628732690777;6.51162298206819301;"QIMF";"QIM"
13008;39773;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"QIMFN";"QIM"
13009;39774;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"QVIETI"
13010;39775;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"ROMAN"
13011;39776;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"SALSF";"SALS"
13012;39777;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"SAXOFERR";"SAXOFERR"
13013;39778;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"SCLT";"SCLT"
13014;39779;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"STCA";"STCA"
13015;3978;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVES";"RIVES"
13016;39780;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"TAASIATICIPA";"TATILIASIATICI"
13017;39781;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"VIRAV";"VIRAV"
13018;39782;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"VM…"
13019;39783;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"VMFC";"VMFC"
13020;39784;"Dressel 20";"Arles";"France";43.5466998886635466;4.66197635549379719;"…VVFEC"
13021;3979;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVES";"RIVES"
13022;398;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCCVFPAC";"FCCVFPAC"
13023;3980;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVES";"RIVES"
13024;3981;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVES";"RIVES"
13025;3982;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVES";"RIVES"
13026;3983;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVES";"RIVES"
13027;3984;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVE";"RIVE"
13028;3985;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVE";"RIVE"
13029;3986;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVE";"RIVE"
13030;3987;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RIVLE... & RIVLB... & RILVE... & RILVB..."
13031;3988;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"ROMAN"
13032;3989;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"ROMVLVSF";"ROMVLVS"
13033;399;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCCVFPAC";"FCCVFPAC"
13034;3990;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"ROMVLVSF";"ROMVLVS"
13035;3991;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"ROMVL"
13036;3992;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RVFIATITTAE";"RVFINIATITTAE"
13037;3993;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RVFIATITTAE";"RVFINIATITTAE"
13038;3994;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RVFIPO";"RVFIPO"
13039;3995;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RVFIPO";"RVFIPO"
13040;3996;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RVFIPO";"RVFIPO"
13041;39967;"Dressel 20";"Ostia Antica";"Italy";41.75;12.2833330000000007;"CSERH…";"CSERH"
13042;39968;"Dressel 20";"Ostia Antica";"Italy";41.75;12.2833330000000007;"GGR";"GGR"
13043;39969;"Dressel 20";"Ostia Antica";"Italy";41.75;12.2833330000000007;"MAR";"MAR"
13044;3997;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RVFIPO";"RVFIPO"
13045;39970;"Dressel 20";"Ostia Antica";"Italy";41.75;12.2833330000000007;"MAVRI";"M^AVRI"
13046;39971;"Dressel 20";"Ostia Antica";"Italy";41.75;12.2833330000000007;"P";"P..."
13047;39972;"Dressel 20";"Ostia Antica";"Italy";41.75;12.2833330000000007;"PHILEROTI";"PHILEROTI"
13048;39973;"Dressel 20";"Ostia Antica";"Italy";41.75;12.2833330000000007;"QFVLNPAR";"QFVLNIC"
13049;39974;"Dressel 20";"Ostia Antica";"Italy";41.75;12.2833330000000007;"QIE";"QIE"
13050;39975;"Dressel 20";"Ostia Antica";"Italy";41.75;12.2833330000000007;"SAXOFERREO";"SAXOFERREO"
13051;39976;"Dressel 20";"Ostia Antica";"Italy";41.75;12.2833330000000007;"TTLVCRE";"TTLVC"
13052;3999;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RVM"
13053;40;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"IIAVRHERACLAEPATETFILFBAR";"AVRELIHERACLAE"
13054;400;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCCVFPAC";"FCCVFPAC"
13055;4000;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RVSTICI"
13056;4001;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"RVST"
13057;4002;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"S";"S "
13058;4003;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"SA";"SA"
13059;4004;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"CSACXIIII";"CSASCXIIII"
13060;4005;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"CSACXIIII";"CSASCXIIII"
13061;4006;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"CSACXIIII";"CSASCXIIII"
13062;401;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FCVCVM";"FCVCV"
13063;4013;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSAR";"LSAR"
13064;4014;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSAR";"LSAR"
13065;4015;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSAR";"LSAR"
13066;4016;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSAR";"LSAR"
13067;4017;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSAR";"LSAR"
13068;4018;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSAR";"LSAR"
13069;4019;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSAR";"LSAR"
13070;402;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LFCCVFP";"LFC"
13071;4020;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSAR";"LSAR"
13072;4021;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSAR";"LSAR"
13073;4022;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSAR";"LSAR"
13074;4023;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GSAP";"GSAP"
13075;4024;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GSAP";"GSAP"
13076;4025;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"GSAP";"GSAP"
13077;4026;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MAR";"MAR"
13078;4026;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13079;4027;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13080;4028;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13081;4029;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13082;403;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LFCCVFP";"LFC"
13083;4030;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13084;4031;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13085;4032;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13086;4033;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13087;4034;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13088;4035;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13089;4036;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13090;4037;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"PSAVITI";"PSAVITI"
13091;4038;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"FSC";"FSC "
13092;4039;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSFIG";"MSFIG"
13093;404;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LFCCVFP";"LFC"
13094;4040;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSFPC";"MSFPC"
13095;4041;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"...PSFC"
13096;4042;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"...SFC"
13097;4043;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"QSI & QSL"
13098;4044;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSLPB";"LSL"
13099;4045;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSLPB";"LSL"
13100;4046;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"...LSLSF?"
13101;4047;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"...LSMB"
13102;4048;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"CSP"
13103;4049;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13104;405;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LFCCVFP";"LFC"
13105;4050;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13106;4051;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13107;4052;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13108;4053;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13109;4054;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13110;4055;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13111;4056;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13112;4057;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13113;4058;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13114;4059;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13115;406;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LFCCVFSCA";"LFC"
13116;4060;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13117;4061;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13118;4062;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13119;4063;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13120;4064;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBOEQ";"LSPBO"
13121;4065;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBO";"LSPBO"
13122;4066;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBO";"LSPBO"
13123;4067;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBO";"LSPBO"
13124;4068;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBO";"LSPBO"
13125;4069;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBO";"LSPBO"
13126;407;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LFCCVFSF";"LFC"
13127;4070;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBO";"LSPBO"
13128;4071;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBO";"LSPBO"
13129;4072;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LSPBO";"LSPBO"
13130;4076;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13131;4077;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13132;4078;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13133;4079;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13134;408;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LFCCVFS";"LFC"
13135;4080;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13136;4081;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13137;4082;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13138;4083;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13139;4084;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13140;4085;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13141;4086;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13142;4087;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13143;4088;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13144;4089;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSP";"MSP"
13145;409;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"LFCCVFS";"LFC"
13146;4090;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"MSPO";"MSPO"
13147;4091;"Dressel 20";"Roma";"Italy";41.8851022907896891;12.4607464157529453;"QSP";"QSP"
